"DATE","TIME","C0ppb","CO_sd","Number","Other","Center"
2010-10-21,"14:00:01",145.773333333333,7.17452807558411,60,0,2010-10-21 14:29:31
2010-10-21,"15:00:01",144.713333333333,5.67400772262108,45,15,2010-10-21 15:26:41
2010-10-21,"16:00:01",158.512765957447,5.43189521819269,47,13,2010-10-21 16:36:01
2010-10-21,"17:00:01",160.361403508772,5.68622252171123,57,3,2010-10-21 17:30:08
2010-10-21,"18:00:01",179.638333333333,9.110137613924,60,0,2010-10-21 18:29:31
2010-10-21,"19:00:01",192.368333333333,4.27981037385515,60,0,2010-10-21 19:29:31
2010-10-21,"20:00:01",185.427659574468,4.40709418845785,47,13,2010-10-21 20:36:01
2010-10-21,"21:00:01",191.78,5.23329626817635,60,0,2010-10-21 21:29:31
2010-10-21,"22:00:01",185.816666666667,5.30743535584723,60,0,2010-10-21 22:29:31
2010-10-21,"23:00:01",177.21,3.56283547335118,60,0,2010-10-21 23:29:31
2010-10-22,"00:00:01",166.855319148936,4.69948232628447,47,13,2010-10-22 00:36:01
2010-10-22,"01:00:01",180.478333333333,4.48976582631447,60,0,2010-10-22 01:29:31
2010-10-22,"02:00:01",179.458333333333,11.6709300119842,60,0,2010-10-22 02:29:31
2010-10-22,"03:00:01",210.433333333333,19.0382101660761,60,0,2010-10-22 03:29:31
2010-10-22,"04:00:01",212.172340425532,6.57156926952762,47,13,2010-10-22 04:36:01
2010-10-22,"05:00:01",184.381666666667,17.9965014647779,60,0,2010-10-22 05:29:31
2010-10-22,"06:00:01",184.458333333333,35.8776418346555,60,0,2010-10-22 06:29:31
2010-10-22,"07:00:01",179.551666666667,13.8015289212816,60,0,2010-10-22 07:29:31
2010-10-22,"08:00:01",184.495744680851,14.137968574433,47,13,2010-10-22 08:36:01
2010-10-22,"09:00:01",148.255,7.05471173238982,60,0,2010-10-22 09:29:31
2010-10-22,"10:00:01",150.958333333333,5.66210392910222,60,0,2010-10-22 10:29:31
2010-10-22,"11:00:01",147.478333333333,6.29748649527667,60,0,2010-10-22 11:29:31
2010-10-22,"12:00:01",142.43829787234,5.26120143294656,47,13,2010-10-22 12:36:01
2010-10-22,"13:00:01",139.061666666667,14.2743113065687,60,0,2010-10-22 13:29:31
2010-10-22,"14:00:01",124.535555555556,7.57709333678446,45,15,2010-10-22 14:26:41
2010-10-22,"15:00:01",120.85,6.59209850592847,60,0,2010-10-22 15:29:31
2010-10-22,"16:00:01",165.946808510638,38.1298345534206,47,13,2010-10-22 16:36:01
2010-10-22,"17:00:01",189.498333333333,33.3666863785873,60,0,2010-10-22 17:29:31
2010-10-22,"18:00:01",143.956666666667,10.4466419333495,60,0,2010-10-22 18:29:31
2010-10-22,"19:00:01",130.23,10.608603799571,60,0,2010-10-22 19:29:31
2010-10-22,"20:00:01",191.372916666667,13.4501244095066,48,12,2010-10-22 20:35:16
2010-10-22,"21:00:01",197.503333333333,5.15390148964566,60,0,2010-10-22 21:29:31
2010-10-22,"22:00:01",184.73,5.95993117921818,60,0,2010-10-22 22:29:31
2010-10-22,"23:00:01",175.456666666667,8.92437846986816,60,0,2010-10-22 23:29:31
2010-10-23,"00:00:01",177.542553191489,4.87235969440623,47,13,2010-10-23 00:36:01
2010-10-23,"01:00:01",171.208333333333,5.46031263979397,60,0,2010-10-23 01:29:31
2010-10-23,"02:00:01",177.391666666667,5.80003774583471,60,0,2010-10-23 02:29:31
2010-10-23,"03:00:01",205.972881355932,12.5451299866615,59,1,2010-10-23 03:29:01
2010-10-23,"04:00:01",219.512765957447,5.36768175291299,47,13,2010-10-23 04:36:01
2010-10-23,"05:00:01",197.106666666667,7.35224782108158,60,0,2010-10-23 05:29:31
2010-10-23,"06:00:01",187.153333333333,6.6714282430571,60,0,2010-10-23 06:29:31
2010-10-23,"07:00:01",181.198333333333,6.62786852939449,60,0,2010-10-23 07:29:31
2010-10-23,"08:00:01",170.563829787234,5.59566701669266,47,13,2010-10-23 08:36:01
2010-10-23,"09:00:01",160.823333333333,9.40748650064867,60,0,2010-10-23 09:29:31
2010-10-23,"10:00:01",142.511666666667,7.75010315222039,60,0,2010-10-23 10:29:31
2010-10-23,"11:00:01",139.633333333333,4.89526463219396,60,0,2010-10-23 11:29:31
2010-10-23,"12:00:01",135.78085106383,5.15859933373697,47,13,2010-10-23 12:36:01
2010-10-23,"13:00:01",129.986666666667,5.93952860082347,45,15,2010-10-23 13:26:41
2010-10-23,"14:00:01",126.775,3.90248182657904,60,0,2010-10-23 14:29:31
2010-10-23,"15:00:01",133.441666666667,17.7638491368901,60,0,2010-10-23 15:29:31
2010-10-23,"16:00:01",141.589361702128,23.0582083285508,47,13,2010-10-23 16:36:01
2010-10-23,"17:00:01",200.239215686275,124.419418224699,51,9,2010-10-23 17:32:15
2010-10-23,"18:00:01",146.175,14.5653829800638,60,0,2010-10-23 18:29:31
2010-10-23,"19:00:01",164.386666666667,15.8170950928147,60,0,2010-10-23 19:29:31
2010-10-23,"20:00:01",164.521276595745,12.6623189058721,47,13,2010-10-23 20:36:01
2010-10-23,"21:00:01",164.41,12.3118614434776,60,0,2010-10-23 21:29:31
2010-10-23,"22:00:01",161.318333333333,5.3603532538117,60,0,2010-10-23 22:29:31
2010-10-23,"23:00:01",160.685,6.65551447157588,60,0,2010-10-23 23:29:31
2010-10-24,"00:00:01",167.323404255319,6.79136961169028,47,13,2010-10-24 00:36:01
2010-10-24,"01:00:01",154.795,7.80031344437571,60,0,2010-10-24 01:29:31
2010-10-24,"02:00:01",175.678333333333,10.1290000119922,60,0,2010-10-24 02:29:31
2010-10-24,"03:00:01",186.43,12.8457907106978,60,0,2010-10-24 03:29:31
2010-10-24,"04:00:01",207.051063829787,9.47421838787003,47,13,2010-10-24 04:36:01
2010-10-24,"05:00:01",186.14,16.6098622939424,60,0,2010-10-24 05:29:31
2010-10-24,"06:00:01",168.623333333333,6.76740359461658,60,0,2010-10-24 06:29:31
2010-10-24,"07:00:01",178.886666666667,4.46817244203393,60,0,2010-10-24 07:29:31
2010-10-24,"08:00:01",157.153191489362,7.6778294901571,47,13,2010-10-24 08:36:01
2010-10-24,"09:00:01",138.865,7.94610713771642,60,0,2010-10-24 09:29:31
2010-10-24,"10:00:01",119.435,7.99563069241517,60,0,2010-10-24 10:29:31
2010-10-24,"11:00:01",121.823333333333,4.19666399662458,60,0,2010-10-24 11:29:31
2010-10-24,"12:00:01",121.625,7.65506368360186,32,28,2010-10-24 12:35:04
2010-10-24,"13:00:01",130.18,7.30098205606964,60,0,2010-10-24 13:29:31
2010-10-24,"14:00:01",140.226666666667,4.91896594709707,60,0,2010-10-24 14:29:31
2010-10-24,"15:00:01",122.603333333333,12.8435034909056,60,0,2010-10-24 15:29:31
2010-10-24,"16:00:01",114.489361702128,4.95879692818965,47,13,2010-10-24 16:36:01
2010-10-24,"17:00:01",114.553333333333,3.88593581716699,60,0,2010-10-24 17:29:31
2010-10-24,"18:00:01",146.638333333333,16.9742186527114,60,0,2010-10-24 18:29:31
2010-10-24,"19:00:01",164.766666666667,7.3474927504227,60,0,2010-10-24 19:29:31
2010-10-24,"20:00:01",138.660416666667,5.79712840077184,48,12,2010-10-24 20:35:16
2010-10-24,"21:00:01",128.06,6.10829388923684,60,0,2010-10-24 21:29:31
2010-10-24,"22:00:01",125.03,6.97169337209951,60,0,2010-10-24 22:29:31
2010-10-24,"23:00:01",128.425,6.68442726017796,60,0,2010-10-24 23:29:31
2010-10-25,"00:00:01",143.202127659574,4.33617189223409,47,13,2010-10-25 00:36:01
2010-10-25,"01:00:01",144.653333333333,5.38124384419945,60,0,2010-10-25 01:29:31
2010-10-25,"02:00:01",151.105,3.45535325280859,60,0,2010-10-25 02:29:31
2010-10-25,"03:00:01",160.165,13.8804926523228,60,0,2010-10-25 03:29:31
2010-10-25,"04:00:01",175.955319148936,6.31526131204465,47,13,2010-10-25 04:36:01
2010-10-25,"05:00:01",157.713333333333,13.5313630248669,60,0,2010-10-25 05:29:31
2010-10-25,"06:00:01",148.631666666667,3.2731828529278,60,0,2010-10-25 06:29:31
2010-10-25,"07:00:01",149.526666666667,7.43732835817706,60,0,2010-10-25 07:29:31
2010-10-25,"08:00:01",139.71914893617,4.75539228473147,47,13,2010-10-25 08:36:01
2010-10-25,"09:00:01",132.471666666667,4.35719127640835,60,0,2010-10-25 09:29:31
2010-10-25,"10:00:01",131.258333333333,4.58813102773707,60,0,2010-10-25 10:29:31
2010-10-25,"11:00:01",132.424444444444,6.63068471562174,45,15,2010-10-25 11:26:41
2010-10-25,"12:00:01",129.148936170213,6.18739505279204,47,13,2010-10-25 12:36:01
2010-10-25,"13:00:01",145.641666666667,4.78912226722136,60,0,2010-10-25 13:29:31
2010-10-25,"14:00:01",146.855,4.30003646023171,60,0,2010-10-25 14:29:31
2010-10-25,"15:00:01",137.503333333333,7.09650108741032,60,0,2010-10-25 15:29:31
2010-10-25,"16:00:01",133.542553191489,3.66064526747445,47,13,2010-10-25 16:36:01
2010-10-25,"17:00:01",137.711666666667,4.08648419883702,60,0,2010-10-25 17:29:31
2010-10-25,"18:00:01",145.371929824561,4.54445322760006,57,3,2010-10-25 18:30:24
2010-10-25,"19:00:01",148.248333333333,5.75218430631228,60,0,2010-10-25 19:29:31
2010-10-25,"20:00:01",148.668085106383,6.65256101006218,47,13,2010-10-25 20:36:01
2010-10-25,"21:00:01",145.91,5.72886535930849,60,0,2010-10-25 21:29:31
2010-10-25,"22:00:01",166.668333333333,9.28285263845897,60,0,2010-10-25 22:29:31
2010-10-25,"23:00:01",183.718333333333,3.42530422583864,60,0,2010-10-25 23:29:31
2010-10-26,"00:00:01",186.689361702128,2.71927372357378,47,13,2010-10-26 00:36:01
2010-10-26,"01:00:01",180.368333333333,7.70748022458893,60,0,2010-10-26 01:29:31
2010-10-26,"02:00:01",167.77,4.15052784064054,60,0,2010-10-26 02:29:31
2010-10-26,"03:00:01",199.98,17.9180791192034,60,0,2010-10-26 03:29:31
2010-10-26,"04:00:01",219.248936170213,5.38415034435516,47,13,2010-10-26 04:36:01
2010-10-26,"05:00:01",184.131666666667,16.4846872105411,60,0,2010-10-26 05:29:31
2010-10-26,"06:00:01",181.445,6.50226622814653,60,0,2010-10-26 06:29:31
2010-10-26,"07:00:01",181.591666666667,8.27539320928991,60,0,2010-10-26 07:29:31
2010-10-26,"08:00:01",173.43829787234,4.74344184301219,47,13,2010-10-26 08:36:01
2010-10-26,"09:00:01",159.326666666667,4.95135203814571,60,0,2010-10-26 09:29:31
2010-10-26,"10:00:01",151.471111111111,6.90479484989901,45,15,2010-10-26 10:26:41
2010-10-26,"11:00:01",151.445,4.10330272102108,60,0,2010-10-26 11:29:31
2010-10-26,"12:00:01",174.585106382979,5.88106684803406,47,13,2010-10-26 12:36:01
2010-10-26,"13:00:01",162.393333333333,7.57298648445812,60,0,2010-10-26 13:29:31
2010-10-26,"14:00:01",143.505,9.66486604114203,60,0,2010-10-26 14:29:31
2010-10-26,"15:00:01",123.54,4.17527833234413,60,0,2010-10-26 15:29:31
2010-10-26,"16:00:01",136.457446808511,9.54569661021568,47,13,2010-10-26 16:36:01
2010-10-26,"17:00:01",121.163333333333,4.51122767561591,60,0,2010-10-26 17:29:31
2010-10-26,"18:00:01",128.426666666667,4.12297681937546,60,0,2010-10-26 18:29:31
2010-10-26,"19:00:01",130.256666666667,4.20372581580475,60,0,2010-10-26 19:29:31
2010-10-26,"20:00:01",146.578723404255,4.82137163282728,47,13,2010-10-26 20:36:01
2010-10-26,"21:00:01",145.418333333333,8.29810049055881,60,0,2010-10-26 21:29:31
2010-10-26,"22:00:01",144.895,6.33787177560952,60,0,2010-10-26 22:29:31
2010-10-26,"23:00:01",146.888333333333,2.66960872310218,60,0,2010-10-26 23:29:31
2010-10-27,"00:00:01",158.923404255319,5.19385978473233,47,13,2010-10-27 00:36:01
2010-10-27,"01:00:01",172.895,4.5712226232362,60,0,2010-10-27 01:29:31
2010-10-27,"02:00:01",164.778333333333,6.61890184108519,60,0,2010-10-27 02:29:31
2010-10-27,"03:00:01",185.983333333333,12.7157871536863,60,0,2010-10-27 03:29:31
2010-10-27,"04:00:01",222.972340425532,10.9032644120058,47,13,2010-10-27 04:36:01
2010-10-27,"05:00:01",285.353333333333,12.1548827695393,60,0,2010-10-27 05:29:31
2010-10-27,"06:00:01",382.084482758621,85.0465977572216,58,2,2010-10-27 06:28:35
2010-10-27,"07:00:01",446.81,19.5134000025884,60,0,2010-10-27 07:29:31
2010-10-27,"08:00:01",286.348936170213,44.4203677937342,47,13,2010-10-27 08:36:01
2010-10-27,"09:00:01",218.606666666667,11.2386387076016,45,15,2010-10-27 09:26:41
2010-10-27,"10:00:01",220.338333333333,8.73708425293804,60,0,2010-10-27 10:29:31
2010-10-27,"11:00:01",197.162068965517,9.05485868579526,58,0,2010-10-27 11:29:41
2010-10-27,"12:00:01",179.391489361702,4.67806304153082,47,13,2010-10-27 12:36:01
2010-10-27,"13:00:01",183.408333333333,6.11090416530272,60,0,2010-10-27 13:29:31
2010-10-27,"14:00:01",181.75,5.53027108784775,60,0,2010-10-27 14:29:31
2010-10-27,"15:00:01",178.913333333333,17.8348493996261,60,0,2010-10-27 15:29:31
2010-10-27,"16:00:01",220.127659574468,7.99373945599222,47,13,2010-10-27 16:36:01
2010-10-27,"17:00:01",222.585,11.5675440898743,60,0,2010-10-27 17:29:31
2010-10-27,"18:00:01",234.5,5.77023337659223,60,0,2010-10-27 18:29:31
2010-10-27,"19:00:01",221.146666666667,15.968851742962,60,0,2010-10-27 19:29:31
2010-10-27,"20:00:01",209.276595744681,5.3075505185479,47,13,2010-10-27 20:36:01
2010-10-27,"21:00:01",201.438333333333,5.35594368607079,60,0,2010-10-27 21:29:31
2010-10-27,"22:00:01",193.05,5.02102359744522,60,0,2010-10-27 22:29:31
2010-10-27,"23:00:01",183.586666666667,6.59908742192887,60,0,2010-10-27 23:29:31
2010-10-28,"00:00:01",190.891489361702,6.66078170720009,47,13,2010-10-28 00:36:01
2010-10-28,"01:00:01",177.19,6.12711948800894,60,0,2010-10-28 01:29:31
2010-10-28,"02:00:01",163.685,5.9326681052843,60,0,2010-10-28 02:29:31
2010-10-28,"03:00:01",167.465,4.37027032480422,60,0,2010-10-28 03:29:31
2010-10-28,"04:00:01",186.278723404255,18.5466033005251,47,13,2010-10-28 04:36:01
2010-10-28,"05:00:01",220.476666666667,21.8197730779938,60,0,2010-10-28 05:29:31
2010-10-28,"06:00:01",277.32,21.0727054564486,60,0,2010-10-28 06:29:31
2010-10-28,"07:00:01",331.933333333333,19.7799733223472,60,0,2010-10-28 07:29:31
2010-10-28,"08:00:01",361.71875,25.3005219568752,32,28,2010-10-28 08:35:04
2010-10-28,"09:00:01",284.201666666667,40.258581532459,60,0,2010-10-28 09:29:31
2010-10-28,"10:00:01",185.73,25.2556910854443,60,0,2010-10-28 10:29:31
2010-10-28,"11:00:01",125.863333333333,7.98914447100133,60,0,2010-10-28 11:29:31
2010-10-28,"12:00:01",141.408510638298,6.0322982060425,47,13,2010-10-28 12:36:01
2010-10-28,"13:00:01",116.203333333333,8.39210619139699,60,0,2010-10-28 13:29:31
2010-10-28,"14:00:01",111.453333333333,9.18344986442619,60,0,2010-10-28 14:29:31
2010-10-28,"15:00:01",132.59,9.18312195353842,60,0,2010-10-28 15:29:31
2010-10-28,"16:00:01",170.210638297872,8.59588460790479,47,13,2010-10-28 16:36:01
2010-10-28,"17:00:01",170.386666666667,4.55700119453634,60,0,2010-10-28 17:29:31
2010-10-28,"18:00:01",215.783333333333,25.6450422516789,60,0,2010-10-28 18:29:31
2010-10-28,"19:00:01",219.9,28.2397664080222,60,0,2010-10-28 19:29:31
2010-10-28,"20:00:01",186.706382978723,5.43644721963507,47,13,2010-10-28 20:36:01
2010-10-28,"21:00:01",187.05,8.40428663827603,60,0,2010-10-28 21:29:31
2010-10-28,"22:00:01",217.408333333333,38.7120543205539,60,0,2010-10-28 22:29:31
2010-10-28,"23:00:01",247.643333333333,27.0009250730833,60,0,2010-10-28 23:29:31
2010-10-29,"00:00:01",186.410638297872,16.5427934400787,47,13,2010-10-29 00:36:01
2010-10-29,"01:00:01",165.38,4.08373375184184,60,0,2010-10-29 01:29:31
2010-10-29,"02:00:01",163.698333333333,6.4866091966494,60,0,2010-10-29 02:29:31
2010-10-29,"03:00:01",192.731666666667,10.8691990827551,60,0,2010-10-29 03:29:31
2010-10-29,"04:00:01",210.544680851064,5.71397252016031,47,13,2010-10-29 04:36:01
2010-10-29,"05:00:01",199.478333333333,19.2908610281926,60,0,2010-10-29 05:29:31
2010-10-29,"06:00:01",250.151666666667,67.8742943070763,60,0,2010-10-29 06:29:31
2010-10-29,"07:00:01",280.488888888889,60.4618520685197,45,15,2010-10-29 07:26:41
2010-10-29,"08:00:01",224.085106382979,14.8925131281139,47,13,2010-10-29 08:36:01
2010-10-29,"09:00:01",200.006666666667,5.75316763645101,60,0,2010-10-29 09:29:31
2010-10-29,"10:00:01",208.723333333333,15.8567033001196,60,0,2010-10-29 10:29:31
2010-10-29,"11:00:01",189.756666666667,5.38781949122802,60,0,2010-10-29 11:29:31
2010-10-29,"12:00:01",290.804255319149,31.5457635648579,47,13,2010-10-29 12:36:01
2010-10-29,"13:00:01",306.178333333333,12.7651948894238,60,0,2010-10-29 13:29:31
2010-10-29,"14:00:01",256.818333333333,30.4600515911883,60,0,2010-10-29 14:29:31
2010-10-29,"15:00:01",245.931666666667,21.0435826335844,60,0,2010-10-29 15:29:31
2010-10-29,"16:00:01",191.029787234043,7.69044904251277,47,13,2010-10-29 16:36:01
2010-10-29,"17:00:01",222.79,31.2248798019155,60,0,2010-10-29 17:29:31
2010-10-29,"18:00:01",256.611666666667,10.9033985009288,60,0,2010-10-29 18:29:31
2010-10-29,"19:00:01",230.838333333333,4.60604215067397,60,0,2010-10-29 19:29:31
2010-10-29,"20:00:01",235.891489361702,4.76499143606302,47,13,2010-10-29 20:36:01
2010-10-29,"21:00:01",220.276666666667,6.17283185477659,60,0,2010-10-29 21:29:31
2010-10-29,"22:00:01",198.335,5.82600322342187,60,0,2010-10-29 22:29:31
2010-10-29,"23:00:01",197.585,4.2012841055555,60,0,2010-10-29 23:29:31
2010-10-30,"00:00:01",204.45652173913,6.362621827654,46,14,2010-10-30 00:36:31
2010-10-30,"01:00:01",199.89,9.71201771701397,60,0,2010-10-30 01:29:31
2010-10-30,"02:00:01",203.225,5.38842529118147,60,0,2010-10-30 02:29:31
2010-10-30,"03:00:01",215.153333333333,6.46706038757156,60,0,2010-10-30 03:29:31
2010-10-30,"04:00:01",213.565217391304,11.4453914527746,46,14,2010-10-30 04:36:01
2010-10-30,"05:00:01",189.878333333333,13.2285014802293,60,0,2010-10-30 05:29:31
2010-10-30,"06:00:01",179.057777777778,4.70606421588575,45,15,2010-10-30 06:26:41
2010-10-30,"07:00:01",179.896666666667,10.0944684746306,60,0,2010-10-30 07:29:31
2010-10-30,"08:00:01",164.514893617021,4.64214992936436,47,13,2010-10-30 08:36:01
2010-10-30,"09:00:01",173.653333333333,7.67384876071062,60,0,2010-10-30 09:29:31
2010-10-30,"10:00:01",180.981666666667,7.48998182131411,60,0,2010-10-30 10:29:31
2010-10-30,"11:00:01",170.325,8.66789566470647,60,0,2010-10-30 11:29:31
2010-10-30,"12:00:01",154.370212765957,5.11238542525456,47,13,2010-10-30 12:36:01
2010-10-30,"13:00:01",145.2,6.26388626863872,60,0,2010-10-30 13:29:31
2010-10-30,"14:00:01",137.973333333333,5.87089536862807,60,0,2010-10-30 14:29:31
2010-10-30,"15:00:01",129.261666666667,4.64116042132753,60,0,2010-10-30 15:29:31
2010-10-30,"16:00:01",142.982978723404,11.4630658155156,47,13,2010-10-30 16:36:01
2010-10-30,"17:00:01",181.675,76.030925075239,60,0,2010-10-30 17:29:31
2010-10-30,"18:00:01",153.518333333333,8.73026086679315,60,0,2010-10-30 18:29:31
2010-10-30,"19:00:01",208.673333333333,33.4519126998268,60,0,2010-10-30 19:29:31
2010-10-30,"20:00:01",178.140425531915,11.104829728242,47,13,2010-10-30 20:36:01
2010-10-30,"21:00:01",201.145,30.5864843586792,60,0,2010-10-30 21:29:31
2010-10-30,"22:00:01",267.876666666667,52.1625925016882,60,0,2010-10-30 22:29:31
2010-10-30,"23:00:01",203.75,13.9911533792378,60,0,2010-10-30 23:29:31
2010-10-31,"00:00:01",206.439583333333,8.35638982375313,48,12,2010-10-31 00:35:16
2010-10-31,"01:00:01",213.056666666667,12.2251250961215,60,0,2010-10-31 01:29:31
2010-10-31,"02:00:01",238.455,5.86545257403937,60,0,2010-10-31 02:29:31
2010-10-31,"03:00:01",258.93,7.74100462100191,60,0,2010-10-31 03:29:31
2010-10-31,"04:00:01",256.433333333333,10.2089933930477,48,12,2010-10-31 04:35:16
2010-10-31,"05:00:01",237.573333333333,14.0249355856566,45,15,2010-10-31 05:26:41
2010-10-31,"06:00:01",205.435,16.6632227232737,60,0,2010-10-31 06:29:31
2010-10-31,"07:00:01",184.103333333333,4.03194728016829,60,0,2010-10-31 07:29:31
2010-10-31,"08:00:01",210.708510638298,14.2178979334719,47,13,2010-10-31 08:36:01
2010-10-31,"09:00:01",196.195,19.844859514558,60,0,2010-10-31 09:29:31
2010-10-31,"10:00:01",165.11,11.2356680837472,60,0,2010-10-31 10:29:31
2010-10-31,"11:00:01",140.67,10.4060657017833,60,0,2010-10-31 11:29:31
2010-10-31,"12:00:01",130.31914893617,4.92052658448668,47,13,2010-10-31 12:36:01
2010-10-31,"13:00:01",127.18,3.65196951738815,60,0,2010-10-31 13:29:31
2010-10-31,"14:00:01",125.29,3.44219579112037,60,0,2010-10-31 14:29:31
2010-10-31,"15:00:01",123.99,4.85137408457383,60,0,2010-10-31 15:29:31
2010-10-31,"16:00:01",128.610638297872,3.82231628173701,47,13,2010-10-31 16:36:01
2010-10-31,"17:00:01",131.673333333333,9.82870004795997,60,0,2010-10-31 17:29:31
2010-10-31,"18:00:01",164.206666666667,6.44735832558817,60,0,2010-10-31 18:29:31
2010-10-31,"19:00:01",177.73,5.91405393096014,60,0,2010-10-31 19:29:31
2010-10-31,"20:00:01",188.8,7.31873712080699,47,13,2010-10-31 20:36:01
2010-10-31,"21:00:01",271.71,63.0002332521913,60,0,2010-10-31 21:29:31
2010-10-31,"22:00:01",305.968333333333,28.0143576485929,60,0,2010-10-31 22:29:31
2010-10-31,"23:00:01",268.723728813559,33.5692662137868,59,1,2010-10-31 23:29:01
2010-11-01,"00:00:01",236.172340425532,23.3266660444899,47,13,2010-11-01 00:36:01
2010-11-01,"01:00:01",220.685,14.6842337334634,60,0,2010-11-01 01:29:31
2010-11-01,"02:00:01",217.6,6.61416046403985,60,0,2010-11-01 02:29:31
2010-11-01,"03:00:01",235.696666666667,28.6218238807363,60,0,2010-11-01 03:29:31
2010-11-01,"04:00:01",221.625,9.08153035277574,32,28,2010-11-01 04:35:04
2010-11-01,"05:00:01",207.373333333333,15.1505872422593,60,0,2010-11-01 05:29:31
2010-11-01,"06:00:01",284.958333333333,70.2387967824501,60,0,2010-11-01 06:29:31
